LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,DATE
T. Prince - R. Hachimura - C. Reddish,LAL,1,2,0.0,140.0,-140.0,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,127.06,-37.5,12/5/2023
D. Russell - J. Vanderbilt - R. Hachimura,LAL,1,1,33.3,125.0,-91.7,0.0,0.00,0.0,33.3,100,50.0,0.0,0.0,12.9,114.55,-700.0,12/5/2023
D. Russell - T. Prince - J. Hayes,LAL,1,1,0.0,166.7,-166.7,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,154.29,-14.3,12/5/2023
L. James - A. Reaves - M. Christie,LAL,1,1,50.0,100.0,-50.0,0.0,0.00,0.0,50.0,66.7,60.0,0.3,33.3,33.3,129.23,25.0,12/5/2023
L. James - J. Vanderbilt - M. Christie,LAL,1,1,50.0,100.0,-50.0,0.0,0.00,0.0,50.0,66.7,60.0,0.3,33.3,33.3,129.23,25.0,12/5/2023
T. Prince - C. Reddish - J. Hayes,LAL,1,1,0.0,166.7,-166.7,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,154.29,-14.3,12/5/2023
T. Prince - J. Vanderbilt - R. Hachimura,LAL,1,1,33.3,125.0,-91.7,0.0,0.00,0.0,33.3,100,50.0,0.0,0.0,12.9,114.55,-700.0,12/5/2023
T. Prince - R. Hachimura - J. Hayes,LAL,1,1,0.0,166.7,-166.7,0.0,0.00,0.0,0.0,0.0,0.0,0.3,0.0,0.0,154.29,-14.3,12/5/2023
D. Russell - R. Hachimura - A. Reaves,LAL,1,0,200.0,0.0,200.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,100,246.15,150.0,12/5/2023
T. Prince - J. Vanderbilt - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.36,0.0,12/5/2023
A. Davis - D. Russell - T. Prince,LAL,1,22,130.4,85.1,45.3,73.7,2.00,21.5,33.3,76.0,58.1,0.2,62.2,68.8,103.17,72.4,12/7/2023
L. James - A. Davis - D. Russell,LAL,1,18,145.0,73.7,71.3,72.2,2.17,23.2,36.4,75.0,62.9,0.1,74.1,80.5,104.78,92.7,12/7/2023
L. James - A. Davis - T. Prince,LAL,1,18,141.0,73.7,67.3,76.5,2.17,23.6,36.4,75.0,62.9,0.2,73.2,79.5,104.80,91.1,12/7/2023
L. James - D. Russell - T. Prince,LAL,1,18,141.0,73.7,67.3,76.5,2.17,23.6,36.4,75.0,62.9,0.2,73.2,79.5,104.80,91.1,12/7/2023
A. Davis - D. Russell - C. Reddish,LAL,1,15,133.3,84.4,49.0,64.3,1.80,20.0,27.3,68.4,53.3,0.2,66.0,72.7,102.41,74.6,12/7/2023
A. Davis - T. Prince - C. Reddish,LAL,1,15,128.1,84.4,43.8,69.2,1.80,20.5,27.3,68.4,53.3,0.2,64.6,71.1,102.40,72.2,12/7/2023
D. Russell - T. Prince - C. Reddish,LAL,1,15,128.1,84.4,43.8,69.2,1.80,20.5,27.3,68.4,53.3,0.2,64.6,71.1,102.40,72.2,12/7/2023
L. James - A. Davis - C. Reddish,LAL,1,15,137.5,80.6,56.9,64.3,1.80,20.9,22.2,68.4,53.6,0.2,71.7,77.8,102.62,81.3,12/7/2023
L. James - D. Russell - C. Reddish,LAL,1,15,137.5,80.6,56.9,64.3,1.80,20.9,22.2,68.4,53.6,0.2,71.7,77.8,102.62,81.3,12/7/2023
L. James - T. Prince - C. Reddish,LAL,1,15,132.3,80.6,51.6,69.2,1.80,21.4,22.2,68.4,53.6,0.2,70.5,76.4,102.62,79.0,12/7/2023
J. Vanderbilt - R. Hachimura - A. Reaves,LAL,1,13,132.3,106.7,25.6,66.7,3.33,23.8,11.1,72.2,51.9,0.1,79.5,80.3,111.80,66.2,12/7/2023
A. Davis - R. Hachimura - A. Reaves,LAL,1,12,134.6,103.7,30.9,75.0,4.50,25.0,9.1,71.4,44.0,0.1,69.0,71.4,110.15,62.3,12/7/2023
A. Davis - J. Vanderbilt - R. Hachimura,LAL,1,10,145.5,100.0,45.5,72.7,8.00,25.8,12.5,76.9,52.4,0.0,76.5,78.0,107.83,73.0,12/7/2023
A. Davis - J. Vanderbilt - A. Reaves,LAL,1,9,152.4,95.2,57.1,72.7,8.00,26.7,14.3,76.9,55.0,0.0,81.3,82.0,109.05,76.5,12/7/2023
R. Hachimura - J. Hayes - A. Reaves,LAL,1,9,126.3,110.5,15.8,50.0,2.50,20.0,14.3,66.7,47.4,0.1,75.0,73.0,107.06,55.3,12/7/2023
C. Wood - J. Hayes - J. Hood-Schifino,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
C. Wood - J. Hayes - M. Christie,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
C. Wood - J. Hayes - M. Lewis,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
C. Wood - J. Hood-Schifino - M. Lewis,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
C. Wood - M. Christie - J. Hood-Schifino,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
C. Wood - M. Christie - M. Lewis,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
J. Hayes - J. Hood-Schifino - M. Lewis,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
J. Hayes - M. Christie - J. Hood-Schifino,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
J. Hayes - M. Christie - M. Lewis,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
J. Vanderbilt - A. Reaves - M. Christie,LAL,1,8,116.7,135.3,-18.6,50.0,1.33,17.4,20.0,50.0,40.0,0.2,73.1,75.6,106.17,47.8,12/7/2023
J. Vanderbilt - R. Hachimura - M. Christie,LAL,1,8,116.7,135.3,-18.6,50.0,1.33,17.4,20.0,50.0,40.0,0.2,73.1,75.6,106.17,47.8,12/7/2023
M. Christie - J. Hood-Schifino - M. Lewis,LAL,1,8,77.8,47.1,30.7,66.7,0.80,14.8,45.5,92.3,70.8,0.3,43.3,41.8,101.82,100,12/7/2023
R. Hachimura - A. Reaves - M. Christie,LAL,1,8,116.7,127.8,-11.1,50.0,1.33,17.4,16.7,45.5,35.3,0.2,67.9,70.6,107.55,46.6,12/7/2023
R. Hachimura - C. Reddish - A. Reaves,LAL,1,8,157.9,84.2,73.7,66.7,0.00,28.6,14.3,83.3,57.9,0.0,82.4,81.9,111.22,81.6,12/7/2023
A. Davis - T. Prince - A. Reaves,LAL,1,7,129.4,81.3,48.2,100,3.00,25.0,28.6,100,66.7,0.1,66.7,70.9,113.68,79.7,12/7/2023
A. Davis - D. Russell - A. Reaves,LAL,1,5,121.4,84.6,36.8,100,2.50,25.0,33.3,83.3,58.3,0.1,59.1,66.6,119.15,74.0,12/7/2023
A. Davis - J. Vanderbilt - M. Christie,LAL,1,5,140.0,130.0,10.0,40.0,2.00,14.3,50.0,50.0,50.0,0.1,66.7,70.9,97.40,58.2,12/7/2023
A. Davis - T. Prince - R. Hachimura,LAL,1,5,72.7,127.3,-54.5,100,2.00,14.3,12.5,100,36.4,0.1,33.3,37.2,108.12,11.4,12/7/2023
C. Reddish - J. Hayes - A. Reaves,LAL,1,5,150.0,100.0,50.0,50.0,0.00,21.4,20.0,71.4,50.0,0.0,75.0,71.8,105.70,66.0,12/7/2023
D. Russell - T. Prince - A. Reaves,LAL,1,5,130.8,91.7,39.1,100,2.50,26.3,40.0,100,70.0,0.2,65.0,72.3,112.85,75.0,12/7/2023
L. James - C. Reddish - A. Reaves,LAL,1,5,166.7,90.0,76.7,50.0,0.00,23.1,20.0,71.4,50.0,0.0,75.0,71.8,97.71,72.1,12/7/2023
L. James - C. Reddish - J. Hayes,LAL,1,5,166.7,90.0,76.7,50.0,0.00,23.1,20.0,71.4,50.0,0.0,75.0,71.8,97.71,72.1,12/7/2023
L. James - J. Hayes - A. Reaves,LAL,1,5,166.7,90.0,76.7,50.0,0.00,23.1,20.0,71.4,50.0,0.0,75.0,71.8,97.71,72.1,12/7/2023
L. James - R. Hachimura - A. Reaves,LAL,1,5,166.7,90.0,76.7,50.0,0.00,23.1,20.0,71.4,50.0,0.0,75.0,71.8,97.71,72.1,12/7/2023
L. James - R. Hachimura - C. Reddish,LAL,1,5,180.0,90.0,90.0,42.9,0.00,21.4,20.0,71.4,50.0,0.0,77.3,75.8,97.96,78.7,12/7/2023
L. James - R. Hachimura - J. Hayes,LAL,1,5,166.7,90.0,76.7,50.0,0.00,23.1,20.0,71.4,50.0,0.0,75.0,71.8,97.71,72.1,12/7/2023
R. Hachimura - C. Reddish - J. Hayes,LAL,1,5,150.0,100.0,50.0,50.0,0.00,21.4,20.0,71.4,50.0,0.0,75.0,71.8,105.70,66.0,12/7/2023
A. Davis - A. Reaves - M. Christie,LAL,1,4,133.3,130.0,3.3,50.0,2.00,16.7,25.0,33.3,30.0,0.1,62.5,67.6,106.46,50.0,12/7/2023
A. Davis - D. Russell - R. Hachimura,LAL,1,4,66.7,133.3,-66.7,50.0,1.00,9.1,14.3,0.0,12.5,0.1,27.8,31.8,120.39,-8.8,12/7/2023
A. Davis - R. Hachimura - C. Reddish,LAL,1,4,150.0,77.8,72.2,71.4,0.00,27.8,25.0,100,66.7,0.0,75.0,79.5,121.01,83.9,12/7/2023
A. Davis - R. Hachimura - M. Christie,LAL,1,4,133.3,130.0,3.3,50.0,2.00,16.7,25.0,33.3,30.0,0.1,62.5,67.6,106.46,50.0,12/7/2023
J. Hayes - A. Reaves - M. Christie,LAL,1,4,100.0,125.0,-25.0,50.0,1.00,18.2,0.0,60.0,42.9,0.2,75.0,75.0,108.80,42.1,12/7/2023
J. Vanderbilt - C. Reddish - A. Reaves,LAL,1,4,150.0,77.8,72.2,83.3,0.00,33.3,0.0,100,71.4,0.0,92.9,95.2,129.06,89.1,12/7/2023
J. Vanderbilt - J. Hayes - A. Reaves,LAL,1,4,90.0,133.3,-43.3,50.0,1.00,16.7,0.0,60.0,42.9,0.2,75.0,75.0,118.39,38.1,12/7/2023
J. Vanderbilt - J. Hayes - M. Christie,LAL,1,4,100.0,125.0,-25.0,50.0,1.00,18.2,0.0,60.0,42.9,0.2,75.0,75.0,108.80,42.1,12/7/2023
J. Vanderbilt - R. Hachimura - C. Reddish,LAL,1,4,150.0,77.8,72.2,83.3,0.00,33.3,0.0,100,71.4,0.0,92.9,95.2,129.06,89.1,12/7/2023
J. Vanderbilt - R. Hachimura - J. Hayes,LAL,1,4,90.0,133.3,-43.3,50.0,1.00,16.7,0.0,60.0,42.9,0.2,75.0,75.0,118.39,38.1,12/7/2023
R. Hachimura - J. Hayes - M. Christie,LAL,1,4,100.0,125.0,-25.0,50.0,1.00,18.2,0.0,60.0,42.9,0.2,75.0,75.0,108.80,42.1,12/7/2023
T. Prince - R. Hachimura - A. Reaves,LAL,1,4,88.9,111.1,-22.2,100,2.00,18.2,0.0,100,37.5,0.1,50.0,51.5,112.70,32.4,12/7/2023
A. Davis - C. Reddish - A. Reaves,LAL,1,3,166.7,62.5,104.2,83.3,0.00,35.7,0.0,100,71.4,0.0,92.9,95.2,118.89,96.1,12/7/2023
A. Davis - J. Vanderbilt - C. Reddish,LAL,1,3,166.7,62.5,104.2,83.3,0.00,35.7,0.0,100,71.4,0.0,92.9,95.2,118.89,96.1,12/7/2023
A. Davis - T. Prince - J. Vanderbilt,LAL,1,3,116.7,57.1,59.5,50.0,0.00,12.5,25.0,100,62.5,0.0,50.0,51.8,105.17,86.7,12/7/2023
D. Russell - T. Prince - R. Hachimura,LAL,1,3,42.9,150.0,-107.1,100,1.00,11.1,16.7,0.0,16.7,0.1,21.4,21.4,111.34,-21.9,12/7/2023
L. James - A. Davis - A. Reaves,LAL,1,3,175.0,42.9,132.1,100,4.00,30.8,100,100,100,0.1,83.3,90.2,114.89,144.4,12/7/2023
L. James - D. Russell - A. Reaves,LAL,1,3,175.0,42.9,132.1,100,4.00,30.8,100,100,100,0.1,83.3,90.2,114.89,144.4,12/7/2023
L. James - T. Prince - A. Reaves,LAL,1,3,175.0,42.9,132.1,100,4.00,30.8,100,100,100,0.1,83.3,90.2,114.89,144.4,12/7/2023
D. Russell - R. Hachimura - A. Reaves,LAL,1,2,50.0,133.3,-83.3,100,1.00,14.3,0.0,0.0,0.0,0.2,30.0,30.0,124.95,-8.7,12/7/2023
T. Prince - J. Vanderbilt - A. Reaves,LAL,1,2,125.0,50.0,75.0,100,0.00,20.0,0.0,100,60.0,0.0,75.0,66.5,116.36,100,12/7/2023
T. Prince - J. Vanderbilt - R. Hachimura,LAL,1,2,100.0,80.0,20.0,100,0.00,16.7,0.0,100,50.0,0.0,50.0,52.5,109.09,66.7,12/7/2023
A. Davis - D. Russell - J. Vanderbilt,LAL,1,1,100.0,50.0,50.0,0.0,0.00,0.0,50.0,100,66.7,0.0,33.3,33.3,109.37,33.3,12/7/2023
A. Davis - D. Russell - M. Christie,LAL,1,1,100.0,0.0,100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.0,33.3,33.3,135.08,300.0,12/7/2023
A. Davis - T. Prince - M. Christie,LAL,1,1,200.0,0.0,200.0,0.0,0.00,0.0,100,100,100,0.0,50.0,50.0,93.91,166.7,12/7/2023
D. Russell - J. Vanderbilt - M. Christie,LAL,1,1,200.0,0.0,200.0,0.0,0.00,0.0,100,100,100,0.0,50.0,50.0,93.91,166.7,12/7/2023
D. Russell - J. Vanderbilt - R. Hachimura,LAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.91,0.0,12/7/2023
D. Russell - R. Hachimura - C. Reddish,LAL,1,1,100.0,200.0,-100.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,33.3,43.6,130.91,27.3,12/7/2023
D. Russell - T. Prince - J. Vanderbilt,LAL,1,1,100.0,50.0,50.0,0.0,0.00,0.0,50.0,100,66.7,0.0,33.3,33.3,109.37,33.3,12/7/2023
D. Russell - T. Prince - M. Christie,LAL,1,1,200.0,0.0,200.0,0.0,0.00,0.0,100,100,100,0.0,50.0,50.0,93.91,166.7,12/7/2023
T. Prince - J. Vanderbilt - M. Christie,LAL,1,1,200.0,0.0,200.0,0.0,0.00,0.0,100,100,100,0.0,50.0,50.0,93.91,166.7,12/7/2023
T. Prince - R. Hachimura - C. Reddish,LAL,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,50.0,0.0,50.0,0.0,0.0,0.0,144.00,-42.9,12/7/2023
D. Russell - A. Reaves - M. Christie,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.52,100,12/7/2023
D. Russell - R. Hachimura - M. Christie,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.52,100,12/7/2023
J. Vanderbilt - C. Reddish - J. Hayes,LAL,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.13,0.0,12/7/2023
L. James - A. Davis - R. Hachimura,LAL,1,0,300.0,0.0,300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,104.2,102.86,150.0,12/7/2023
L. James - D. Russell - R. Hachimura,LAL,1,0,300.0,0.0,300.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,104.2,102.86,150.0,12/7/2023
L. James - A. Davis - T. Prince,LAL,1,31,137.1,129.0,8.1,72.7,2.18,24.2,50.0,66.7,58.9,0.2,65.5,66.7,96.36,52.5,12/12/2023
L. James - A. Davis - D. Russell,LAL,1,20,126.2,137.2,-11.0,85.7,2.25,26.5,42.1,61.1,51.4,0.2,60.0,62.8,100.41,43.6,12/12/2023
L. James - D. Russell - T. Prince,LAL,1,20,138.1,125.6,12.5,82.6,2.71,27.5,44.4,57.1,51.3,0.2,64.6,67.1,99.85,51.8,12/12/2023
A. Davis - D. Russell - T. Prince,LAL,1,19,130.8,130.8,0.0,85.0,2.43,26.6,47.1,61.1,54.3,0.2,62.2,65.1,100.92,48.3,12/12/2023
L. James - R. Hachimura - A. Reaves,LAL,1,18,142.9,128.6,14.3,60.0,2.00,23.1,41.7,72.2,60.0,0.2,72.6,71.5,92.73,58.0,12/12/2023
L. James - T. Prince - A. Reaves,LAL,1,18,147.2,118.9,28.3,60.0,2.40,21.8,46.7,65.0,57.1,0.1,66.2,67.5,95.56,58.5,12/12/2023
T. Prince - R. Hachimura - A. Reaves,LAL,1,18,144.4,130.6,13.9,55.0,2.20,20.8,42.9,66.7,57.1,0.1,75.0,73.2,94.00,57.5,12/12/2023
A. Davis - T. Prince - A. Reaves,LAL,1,17,135.3,126.5,8.8,58.8,2.00,19.6,46.7,65.0,57.1,0.1,61.3,63.4,94.61,53.9,12/12/2023
L. James - A. Davis - A. Reaves,LAL,1,17,135.3,128.6,6.7,58.8,2.00,19.6,46.7,70.6,59.4,0.1,61.3,63.4,96.47,50.8,12/12/2023
L. James - D. Russell - C. Reddish,LAL,1,17,120.6,135.3,-14.7,88.2,2.50,26.8,38.9,61.5,48.4,0.2,57.1,57.8,95.25,44.1,12/12/2023
A. Davis - R. Hachimura - A. Reaves,LAL,1,16,141.9,115.2,26.8,52.9,2.25,19.6,46.2,73.7,62.5,0.1,67.2,65.9,93.47,60.9,12/12/2023
L. James - A. Davis - C. Reddish,LAL,1,16,128.1,142.4,-14.3,88.2,2.50,28.8,35.7,61.5,48.1,0.2,64.5,65.2,96.49,44.8,12/12/2023
L. James - A. Davis - R. Hachimura,LAL,1,16,120.0,145.2,-25.2,57.1,1.33,18.2,46.2,75.0,60.0,0.2,61.5,61.0,94.05,40.1,12/12/2023
A. Davis - D. Russell - C. Reddish,LAL,1,15,132.3,138.7,-6.5,88.2,2.50,29.4,38.5,61.5,50.0,0.2,66.7,67.3,96.31,48.5,12/12/2023
L. James - T. Prince - R. Hachimura,LAL,1,15,141.4,124.1,17.2,56.3,1.80,20.5,54.5,66.7,61.5,0.2,71.2,69.4,93.01,56.8,12/12/2023
A. Davis - T. Prince - C. Reddish,LAL,1,14,144.4,129.6,14.8,87.5,2.80,30.4,45.5,61.5,54.2,0.2,70.4,71.1,94.71,55.7,12/12/2023
A. Davis - T. Prince - R. Hachimura,LAL,1,14,130.8,129.6,1.1,53.8,1.40,17.9,54.5,66.7,61.5,0.2,65.2,64.1,91.62,50.4,12/12/2023
D. Russell - T. Prince - C. Reddish,LAL,1,14,144.4,129.6,14.8,87.5,2.80,30.4,45.5,61.5,54.2,0.2,70.4,71.1,94.71,55.7,12/12/2023
L. James - T. Prince - C. Reddish,LAL,1,14,144.4,129.6,14.8,87.5,2.80,30.4,45.5,61.5,54.2,0.2,70.4,71.1,94.71,55.7,12/12/2023
R. Hachimura - J. Hayes - A. Reaves,LAL,1,11,129.2,120.8,8.3,58.3,2.33,21.2,22.2,84.6,59.1,0.1,70.0,69.8,104.07,56.5,12/12/2023
L. James - D. Russell - A. Reaves,LAL,1,8,118.8,100.0,18.8,71.4,5.00,20.0,36.4,50.0,42.1,0.1,41.7,48.1,106.25,45.8,12/12/2023
C. Reddish - J. Hayes - A. Reaves,LAL,1,6,76.9,116.7,-39.7,75.0,1.50,16.7,25.0,100,45.5,0.2,33.3,37.5,100.00,20.0,12/12/2023
D. Russell - T. Prince - A. Reaves,LAL,1,6,146.2,107.1,39.0,71.4,5.00,25.0,33.3,50.0,42.9,0.1,57.7,64.4,108.06,56.5,12/12/2023
J. Hayes - A. Reaves - M. Christie,LAL,1,6,150.0,123.1,26.9,50.0,4.00,20.0,40.0,100,75.0,0.1,83.3,81.5,108.91,66.2,12/12/2023
L. James - C. Reddish - A. Reaves,LAL,1,6,81.8,133.3,-51.5,75.0,1.50,18.8,28.6,100,50.0,0.2,36.4,39.3,98.87,21.1,12/12/2023
L. James - R. Hachimura - C. Reddish,LAL,1,6,84.6,175.0,-90.4,80.0,1.33,23.5,0.0,100,42.9,0.2,55.6,58.3,105.88,28.6,12/12/2023
R. Hachimura - A. Reaves - M. Christie,LAL,1,6,150.0,123.1,26.9,50.0,4.00,20.0,40.0,100,75.0,0.1,83.3,81.5,108.91,66.2,12/12/2023
R. Hachimura - J. Hayes - M. Christie,LAL,1,6,150.0,123.1,26.9,50.0,4.00,20.0,40.0,100,75.0,0.1,83.3,81.5,108.91,66.2,12/12/2023
L. James - C. Reddish - J. Hayes,LAL,1,5,90.0,120.0,-30.0,75.0,1.50,20.0,33.3,100,55.6,0.2,40.0,43.1,98.63,35.7,12/12/2023
L. James - J. Hayes - A. Reaves,LAL,1,5,90.0,109.1,-19.1,75.0,1.50,20.0,33.3,100,55.6,0.2,40.0,43.1,103.49,35.7,12/12/2023
R. Hachimura - C. Reddish - A. Reaves,LAL,1,5,90.9,150.0,-59.1,75.0,1.50,21.4,0.0,100,42.9,0.2,50.0,53.6,100.13,32.0,12/12/2023
A. Davis - D. Russell - A. Reaves,LAL,1,4,120.0,120.0,0.0,75.0,3.00,20.0,40.0,60.0,50.0,0.1,44.4,55.8,116.60,43.8,12/12/2023
L. James - D. Russell - R. Hachimura,LAL,1,4,90.0,150.0,-60.0,75.0,1.50,21.4,25.0,33.3,28.6,0.2,56.3,56.3,109.17,24.5,12/12/2023
R. Hachimura - C. Reddish - J. Hayes,LAL,1,4,100.0,137.5,-37.5,75.0,1.50,23.1,0.0,100,50.0,0.2,57.1,60.1,100.08,45.0,12/12/2023
T. Prince - J. Hayes - A. Reaves,LAL,1,4,122.2,150.0,-27.8,50.0,2.00,16.7,25.0,66.7,50.0,0.1,78.6,78.6,109.35,39.1,12/12/2023
T. Prince - R. Hachimura - J. Hayes,LAL,1,4,122.2,150.0,-27.8,50.0,2.00,16.7,25.0,66.7,50.0,0.1,78.6,78.6,109.35,39.1,12/12/2023
A. Davis - A. Reaves - M. Christie,LAL,1,3,166.7,50.0,116.7,50.0,0.00,22.2,50.0,100,83.3,0.0,75.0,72.7,111.48,113.6,12/12/2023
A. Davis - D. Russell - R. Hachimura,LAL,1,3,33.3,200.0,-166.7,100,0.50,12.5,33.3,0.0,33.3,0.3,25.0,25.0,114.44,-21.4,12/12/2023
A. Davis - J. Hayes - A. Reaves,LAL,1,3,142.9,62.5,80.4,50.0,0.00,20.0,33.3,71.4,60.0,0.0,64.3,63.5,106.40,104.5,12/12/2023
A. Davis - J. Hayes - M. Christie,LAL,1,3,166.7,50.0,116.7,50.0,0.00,22.2,50.0,100,83.3,0.0,75.0,72.7,111.48,113.6,12/12/2023
A. Davis - R. Hachimura - J. Hayes,LAL,1,3,142.9,62.5,80.4,50.0,0.00,20.0,33.3,71.4,60.0,0.0,64.3,63.5,106.40,104.5,12/12/2023
A. Davis - R. Hachimura - M. Christie,LAL,1,3,166.7,50.0,116.7,50.0,0.00,22.2,50.0,100,83.3,0.0,75.0,72.7,111.48,113.6,12/12/2023
D. Russell - C. Reddish - A. Reaves,LAL,1,3,16.7,83.3,-66.7,0.0,0.00,0.0,28.6,0.0,28.6,0.0,0.0,6.3,102.25,200.0,12/12/2023
D. Russell - C. Reddish - J. Hayes,LAL,1,3,16.7,83.3,-66.7,0.0,0.00,0.0,28.6,0.0,28.6,0.0,0.0,6.3,102.25,200.0,12/12/2023
D. Russell - J. Hayes - A. Reaves,LAL,1,3,16.7,83.3,-66.7,0.0,0.00,0.0,28.6,0.0,28.6,0.0,0.0,6.3,102.25,200.0,12/12/2023
D. Russell - R. Hachimura - A. Reaves,LAL,1,3,114.3,83.3,31.0,66.7,0.00,22.2,0.0,33.3,16.7,0.0,58.3,58.1,103.54,60.9,12/12/2023
D. Russell - R. Hachimura - C. Reddish,LAL,1,3,37.5,166.7,-129.2,100,1.00,11.1,0.0,0.0,0.0,0.1,20.0,25.5,115.86,-16.7,12/12/2023
D. Russell - T. Prince - R. Hachimura,LAL,1,3,116.7,116.7,0.0,66.7,2.00,22.2,50.0,33.3,40.0,0.2,70.0,70.0,109.51,44.4,12/12/2023
L. James - R. Hachimura - J. Hayes,LAL,1,3,128.6,128.6,0.0,75.0,1.50,30.0,0.0,100,75.0,0.3,80.0,82.7,105.44,57.9,12/12/2023
T. Prince - A. Reaves - M. Christie,LAL,1,3,137.5,185.7,-48.2,50.0,2.00,18.2,33.3,100,66.7,0.1,91.7,91.7,106.93,43.5,12/12/2023
T. Prince - J. Hayes - M. Christie,LAL,1,3,137.5,185.7,-48.2,50.0,2.00,18.2,33.3,100,66.7,0.1,91.7,91.7,106.93,43.5,12/12/2023
T. Prince - R. Hachimura - M. Christie,LAL,1,3,137.5,185.7,-48.2,50.0,2.00,18.2,33.3,100,66.7,0.1,91.7,91.7,106.93,43.5,12/12/2023
A. Davis - R. Hachimura - C. Reddish,LAL,1,2,33.3,200.0,-166.7,100,1.00,14.3,0.0,0.0,0.0,0.2,25.0,25.0,115.97,-6.3,12/12/2023
L. James - D. Russell - J. Hayes,LAL,1,2,0.0,75.0,-75.0,0.0,0.00,0.0,40.0,0.0,40.0,0.0,0.0,0.0,99.80,120.0,12/12/2023
A. Davis - C. Reddish - A. Reaves,LAL,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.47,-20.0,12/12/2023
A. Davis - T. Prince - J. Hayes,LAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,33.3,25.0,0.0,0.0,0.0,90.00,0.0,12/12/2023
D. Russell - R. Hachimura - J. Hayes,LAL,1,1,33.3,100.0,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,17.4,105.88,-200.0,12/12/2023
L. James - T. Prince - J. Hayes,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.00,0.0,12/12/2023
A. Davis - D. Russell - T. Prince,LAL,1,25,126.7,115.3,11.4,63.3,3.80,23.5,8.3,60.0,34.7,0.1,65.7,67.0,113.93,58.3,12/13/2023
A. Davis - D. Russell - C. Reddish,LAL,1,20,115.6,89.1,26.4,72.7,4.00,25.4,10.0,64.0,40.0,0.1,61.0,60.8,110.78,67.0,12/13/2023
A. Davis - T. Prince - C. Reddish,LAL,1,18,120.5,89.1,31.3,72.7,4.00,25.8,11.8,60.9,40.0,0.1,65.8,65.2,118.48,71.7,12/13/2023
D. Russell - T. Prince - C. Reddish,LAL,1,18,123.8,88.4,35.4,72.7,4.00,26.7,11.8,60.9,40.0,0.1,65.8,65.4,113.44,71.4,12/13/2023
A. Davis - C. Wood - A. Reaves,LAL,1,17,124.3,136.8,-12.5,52.6,2.00,20.4,14.3,84.6,48.1,0.1,71.7,69.5,107.35,43.4,12/13/2023
A. Davis - D. Russell - A. Reaves,LAL,1,13,103.3,146.7,-43.3,54.5,1.50,16.7,0.0,88.9,36.4,0.1,57.1,60.0,114.13,30.6,12/13/2023
