LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,DATE
L. James - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,5,150.0,154.5,-4.5,66.7,0.00,28.6,0.0,66.7,40.0,0.0,75.0,73.5,108.78,49.2,3/10/2024
L. James - R. Hachimura - J. Hayes - A. Reaves - M. Christie,LAL,1,3,128.6,128.6,0.0,33.3,0.33,11.1,100,100,100,0.4,112.5,112.5,124.44,48.7,3/10/2024
A. Davis - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,1,0.0,166.7,-166.7,0.0,0.00,0.0,50.0,0.0,50.0,0.5,0.0,0.0,114.29,-87.5,3/10/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,1,25.0,0.0,25.0,0.0,0.00,0.0,33.3,75.0,57.1,0.3,0.0,12.9,144.00,-50.0,3/10/2024
H. Giles III - J. Hayes - S. Mays - M. Christie - M. Lewis,LAL,1,1,0.0,50.0,-50.0,0.0,0.00,0.0,0.0,50.0,33.3,0.7,0.0,0.0,129.23,100,3/10/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - A. Reaves,LAL,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.87,-50.0,3/10/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.71,0.0,3/10/2024
L. James - D. Russell - T. Prince - H. Giles III - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.00,100,3/10/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.00,0.0,3/10/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,20,114.6,110.0,4.6,75.0,2.00,22.2,7.1,66.7,42.9,0.1,65.0,68.3,96.33,57.8,3/13/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,9,94.7,127.8,-33.0,75.0,3.00,21.4,30.0,87.5,55.6,0.1,47.2,47.7,93.64,40.9,3/13/2024
L. James - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,4,111.1,144.4,-33.3,33.3,0.00,8.3,28.6,75.0,45.5,0.0,35.0,44.2,108.00,28.6,3/13/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,3,142.9,133.3,9.5,50.0,0.00,22.2,0.0,100,40.0,0.0,83.3,77.6,96.49,55.0,3/13/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,3,116.7,140.0,-23.3,50.0,0.00,14.3,0.0,100,33.3,0.0,83.3,90.2,97.78,52.9,3/13/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,2,71.4,133.3,-61.9,100,1.00,22.2,0.0,50.0,33.3,0.3,66.7,64.4,129.10,32.0,3/13/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - T. Prince,LAL,1,2,60.0,150.0,-90.0,100,1.00,14.3,33.3,100,50.0,0.2,37.5,37.5,114.69,15.8,3/13/2024
D. Russell - T. Prince - R. Hachimura - J. Hayes - M. Christie,LAL,1,1,100.0,166.7,-66.7,0.0,0.00,0.0,0.0,100,100,0.3,150.0,150.0,112.21,22.2,3/13/2024
H. Giles III - J. Hayes - S. Mays - M. Christie - M. Lewis,LAL,1,1,100.0,200.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,75.52,40.0,3/13/2024
L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,LAL,1,1,0.0,133.3,-133.3,0.0,0.00,0.0,0.0,0.0,0.0,0.5,0.0,0.0,144.00,-100.0,3/13/2024
L. James - R. Hachimura - J. Hayes - A. Reaves - M. Christie,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.5,0.0,0.0,151.58,200.0,3/13/2024
L. James - A. Davis - D. Russell - T. Prince - A. Reaves,LAL,1,0,200.0,0.0,200.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,113.6,288.00,0.0,3/13/2024
L. James - A. Davis - R. Hachimura - A. Reaves - M. Christie,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,205.71,-100.0,3/13/2024
L. James - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,8,118.8,143.8,-25.0,50.0,2.00,17.4,37.5,75.0,50.0,0.1,53.1,56.3,96.81,36.9,3/16/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,7,115.4,130.8,-15.4,71.4,2.50,27.8,0.0,60.0,33.3,0.2,68.2,68.2,95.27,46.2,3/16/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,7,60.0,93.3,-33.3,100,1.50,15.0,20.0,90.0,55.0,0.1,26.9,32.4,109.92,33.3,3/16/2024
L. James - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,5,120.0,140.0,-20.0,50.0,2.00,15.4,25.0,66.7,50.0,0.1,62.5,64.4,99.65,42.6,3/16/2024
S. Dinwiddie - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,4,114.3,133.3,-19.0,66.7,2.00,16.7,50.0,66.7,55.6,0.1,44.4,44.4,77.68,38.7,3/16/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,3,150.0,114.3,35.7,75.0,0.00,25.0,50.0,50.0,50.0,0.0,50.0,47.7,99.63,61.1,3/16/2024
L. James - D. Russell - T. Prince - J. Hayes - A. Reaves,LAL,1,3,100.0,80.0,20.0,50.0,1.00,16.7,0.0,66.7,50.0,0.2,66.7,64.4,85.21,71.4,3/16/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,3,180.0,150.0,30.0,50.0,0.00,25.0,50.0,20.0,28.6,0.0,75.0,75.0,80.82,43.3,3/16/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,2,250.0,60.0,190.0,100,0.00,50.0,0.0,100,100,0.0,125.0,125.0,122.26,94.4,3/16/2024
L. James - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,2,160.0,200.0,-40.0,33.3,0.00,16.7,0.0,100,33.3,0.0,70.0,73.5,102.05,42.4,3/16/2024
S. Dinwiddie - D. Russell - T. Prince - J. Hayes - A. Reaves,LAL,1,2,100.0,150.0,-50.0,100,0.00,16.7,50.0,100,66.7,0.0,33.3,51.5,126.59,36.4,3/16/2024
A. Davis - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,1,200.0,200.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,96.00,50.0,3/16/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,1,200.0,250.0,-50.0,100,0.00,33.3,0.0,0.0,0.0,0.0,100,106.4,78.90,47.6,3/16/2024
S. Dinwiddie - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,1,133.3,133.3,0.0,100,0.00,33.3,100,0.0,100,0.0,66.7,66.7,126.87,55.6,3/16/2024
L. James - R. Hachimura - J. Hayes - A. Reaves - M. Christie,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.00,100,3/16/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,0,300.0,300.0,0.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,104.2,102.86,57.1,3/16/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,17,156.8,118.9,37.8,76.2,5.33,29.1,16.7,54.5,41.2,0.1,70.3,76.0,105.40,68.2,3/18/2024
A. Davis - S. Dinwiddie - T. Prince - A. Reaves - M. Christie,LAL,1,7,120.0,92.9,27.1,57.1,4.00,20.0,25.0,100,75.0,0.1,68.2,70.5,103.88,66.2,3/18/2024
H. Giles III - J. Hayes - S. Mays - M. Christie - M. Lewis,LAL,1,5,80.0,110.0,-30.0,75.0,1.50,20.0,33.3,33.3,33.3,0.2,40.0,40.0,94.43,25.6,3/18/2024
S. Dinwiddie - T. Prince - R. Hachimura - J. Hayes - M. Christie,LAL,1,4,66.7,57.1,9.5,100,0.00,25.0,0.0,100,55.6,0.0,33.3,33.3,87.07,68.4,3/18/2024
L. James - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,1,3,116.7,185.7,-69.0,100,0.00,25.0,0.0,100,25.0,0.0,60.0,59.5,91.76,21.3,3/18/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,3,185.7,57.1,128.6,60.0,0.00,30.0,0.0,66.7,50.0,0.0,92.9,92.9,100.80,94.4,3/18/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,2,140.0,100.0,40.0,100,0.00,37.5,0.0,100,60.0,0.0,70.0,70.0,129.73,64.5,3/18/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie,LAL,1,2,200.0,100.0,100.0,75.0,3.00,33.3,0.0,100,75.0,0.2,120.0,120.0,123.75,71.4,3/18/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,2,150.0,80.0,70.0,66.7,0.00,33.3,0.0,100,100,0.0,100,100,96.00,69.2,3/18/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - A. Reaves,LAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,152.38,-200.0,3/18/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - T. Prince,LAL,1,1,0.0,0.0,0.0,0.0,0.00,0.0,100,100,100,0.7,0.0,0.0,149.38,100,3/18/2024
L. James - D. Russell - R. Hachimura - J. Hayes - M. Christie,LAL,1,1,100.0,0.0,100.0,100,0.00,25.0,0.0,100,50.0,0.0,50.0,50.0,104.10,100,3/18/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,13,100.0,111.1,-11.1,70.0,1.40,17.9,30.8,100,65.4,0.2,54.3,55.6,102.46,50.0,3/22/2024
L. James - A. Davis - D. Russell - C. Reddish - A. Reaves,LAL,1,6,136.4,81.8,54.5,60.0,3.00,20.0,20.0,71.4,50.0,0.1,61.1,67.0,88.94,89.5,3/22/2024
L. James - S. Dinwiddie - D. Russell - J. Hayes - M. Christie,LAL,1,6,100.0,78.6,21.4,66.7,0.67,12.5,20.0,72.7,56.3,0.2,42.9,59.3,107.70,78.6,3/22/2024
A. Davis - S. Dinwiddie - C. Reddish - A. Reaves - M. Christie,LAL,1,5,80.0,80.0,0.0,50.0,0.50,7.7,33.3,66.7,50.0,0.2,35.7,41.5,97.76,36.8,3/22/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,4,114.3,114.3,0.0,100,3.00,30.0,0.0,57.1,40.0,0.1,66.7,66.7,86.52,44.8,3/22/2024
A. Davis - S. Dinwiddie - D. Russell - C. Reddish - M. Christie,LAL,1,3,116.7,66.7,50.0,50.0,0.00,14.3,0.0,50.0,37.5,0.0,62.5,71.7,97.41,95.0,3/22/2024
L. James - A. Davis - D. Russell - R. Hachimura - C. Reddish,LAL,1,3,100.0,128.6,-28.6,66.7,0.67,18.2,66.7,33.3,50.0,0.4,58.3,58.3,109.57,17.4,3/22/2024
A. Davis - D. Russell - R. Hachimura - C. Reddish - A. Reaves,LAL,1,2,33.3,100.0,-66.7,0.0,0.00,0.0,25.0,100,50.0,0.2,0.0,20.5,116.47,-7.1,3/22/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - M. Christie,LAL,1,2,80.0,0.0,80.0,50.0,0.50,16.7,0.0,100,75.0,0.4,66.7,66.7,94.60,500.0,3/22/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,50.0,50.0,0.0,0.0,0.00,0.0,0.0,66.7,40.0,0.3,0.0,34.7,110.77,200.0,3/22/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - A. Reaves,LAL,1,1,100.0,100.0,0.0,100,0.50,20.0,0.0,100,100,0.5,100,106.4,160.45,42.9,3/22/2024
L. James - S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes,LAL,1,1,300.0,100.0,200.0,100,0.00,50.0,0.0,100,100,0.0,150.0,150.0,123.43,80.0,3/22/2024
L. James - A. Davis - S. Dinwiddie - C. Reddish - A. Reaves,LAL,1,0,0.0,200.0,-200.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71,0.0,3/22/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,13,141.4,120.7,20.7,53.8,2.33,18.9,11.1,71.4,47.8,0.1,68.2,75.1,107.63,57.7,3/24/2024
L. James - A. Davis - R. Hachimura - C. Reddish - A. Reaves,LAL,1,7,129.4,105.9,23.5,83.3,0.00,21.7,11.1,66.7,38.9,0.0,53.6,62.8,110.52,61.6,3/24/2024
L. James - A. Davis - S. Dinwiddie - C. Reddish - A. Reaves,LAL,1,7,135.3,150.0,-14.7,42.9,0.00,14.3,16.7,50.0,33.3,0.0,57.7,66.1,125.37,47.0,3/24/2024
A. Davis - S. Dinwiddie - T. Prince - C. Reddish - M. Christie,LAL,1,4,100.0,111.1,-11.1,33.3,0.33,8.3,66.7,83.3,77.8,0.3,50.0,61.5,118.57,50.0,3/24/2024
L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,LAL,1,3,100.0,160.0,-60.0,66.7,0.00,25.0,0.0,66.7,40.0,0.0,60.0,60.0,97.78,48.5,3/24/2024
L. James - S. Dinwiddie - T. Prince - J. Hayes - M. Christie,LAL,1,3,183.3,166.7,16.7,50.0,2.00,22.2,100,100,100,0.2,90.0,93.5,101.05,56.1,3/24/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,2,125.0,80.0,45.0,50.0,1.00,20.0,0.0,100,50.0,0.3,83.3,72.7,111.72,64.7,3/24/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - C. Reddish,LAL,1,2,175.0,125.0,50.0,100,0.00,33.3,0.0,0.0,0.0,0.0,83.3,90.2,114.06,69.0,3/24/2024
S. Dinwiddie - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,125.0,220.0,-95.0,0.0,0.00,0.0,0.0,33.3,20.0,0.0,62.5,62.5,98.93,18.2,3/24/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - C. Reddish,LAL,1,1,200.0,100.0,100.0,0.0,0.00,0.0,100,0.0,100,0.0,66.7,66.7,130.91,100,3/24/2024
A. Davis - T. Prince - R. Hachimura - C. Reddish - A. Reaves,LAL,1,1,100.0,100.0,0.0,100,1.00,33.3,0.0,100,100,0.5,100,100,141.18,50.0,3/24/2024
L. James - A. Davis - T. Prince - C. Reddish - A. Reaves,LAL,1,1,133.3,100.0,33.3,0.0,0.00,0.0,0.0,100,50.0,0.0,50.0,69.4,120.00,71.4,3/24/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - M. Christie,LAL,1,1,133.3,250.0,-116.7,100,1.00,25.0,0.0,0.0,0.0,0.3,100,106.4,110.77,44.4,3/24/2024
L. James - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,1,133.3,100.0,33.3,100,0.00,25.0,100,0.0,100,0.0,40.0,40.0,118.03,80.0,3/24/2024
S. Dinwiddie - T. Prince - C. Reddish - J. Hayes - M. Christie,LAL,1,1,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.44,-50.0,3/24/2024
L. James - A. Davis - R. Hachimura - A. Reaves - M. Christie,LAL,1,0,300.0,0.0,300.0,100,0.00,50.0,0.0,0.0,0.0,0.0,100,104.2,96.00,133.3,3/24/2024
L. James - R. Hachimura - J. Hayes - A. Reaves - M. Christie,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,72.00,0.0,3/24/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - A. Reaves,LAL,1,27,100.0,114.3,-14.3,76.5,2.17,16.5,25.0,64.9,46.4,0.1,41.8,50.9,102.98,47.0,3/26/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - A. Reaves,LAL,1,9,130.0,47.4,82.6,66.7,0.00,22.2,20.0,100,61.9,0.0,57.9,62.6,109.13,93.1,3/26/2024
A. Davis - T. Prince - C. Reddish - J. Hayes - A. Reaves,LAL,1,7,81.3,106.7,-25.4,50.0,0.75,14.3,25.0,85.7,53.3,0.3,50.0,48.4,107.57,37.5,3/26/2024
D. Russell - T. Prince - R. Hachimura - J. Hayes - M. Christie,LAL,1,4,137.5,62.5,75.0,75.0,3.00,25.0,33.3,83.3,66.7,0.1,64.3,69.8,96.00,96.3,3/26/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - M. Christie,LAL,1,3,114.3,114.3,0.0,100,0.00,25.0,50.0,100,66.7,0.0,42.9,50.8,98.34,55.6,3/26/2024
A. Davis - D. Russell - T. Prince - J. Hayes - A. Reaves,LAL,1,2,66.7,200.0,-133.3,0.0,0.00,0.0,50.0,0.0,50.0,0.3,0.0,34.7,90.00,-27.3,3/26/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,2,120.0,120.0,0.0,100,2.00,25.0,50.0,100,66.7,0.2,50.0,61.5,122.03,48.0,3/26/2024
D. Russell - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,0.0,80.0,-80.0,0.0,0.00,0.0,33.3,100,66.7,0.4,0.0,0.0,112.50,-33.3,3/26/2024
A. Davis - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,1,33.3,0.0,33.3,0.0,0.00,0.0,100,0.0,100,0.7,0.0,20.5,110.77,23.1,3/26/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - R. Hachimura,LAL,1,1,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,100,50.0,0.0,75.0,75.0,116.13,42.9,3/26/2024
A. Davis - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,33.3,33.3,0.0,0.0,0.0,334.88,-20.0,3/26/2024
A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,0,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.14,-100.0,3/26/2024
A. Davis - T. Prince - R. Hachimura - J. Hayes - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,757.89,100,3/26/2024
L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,15,147.1,100.0,47.1,66.7,2.40,24.0,40.0,76.2,64.5,0.1,77.8,79.6,106.84,73.2,3/27/2024
L. James - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,8,136.8,94.7,42.1,83.3,2.50,19.2,25.0,80.0,55.6,0.1,65.4,71.1,110.10,75.0,3/27/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,4,100.0,100.0,0.0,66.7,2.00,22.2,0.0,66.7,44.4,0.1,60.0,59.5,90.38,57.1,3/27/2024
S. Dinwiddie - D. Russell - T. Prince - C. Reddish - J. Hayes,LAL,1,4,80.0,200.0,-120.0,50.0,0.25,8.3,33.3,33.3,33.3,0.4,50.0,63.3,113.26,3.4,3/27/2024
L. James - D. Russell - T. Prince - H. Giles III - M. Christie,LAL,1,3,140.0,220.0,-80.0,33.3,0.00,16.7,0.0,0.0,0.0,0.0,70.0,70.0,93.51,22.9,3/27/2024
L. James - D. Russell - T. Prince - R. Hachimura - M. Christie,LAL,1,3,157.1,28.6,128.6,75.0,0.00,30.0,0.0,100,66.7,0.0,75.0,79.9,112.63,106.7,3/27/2024
S. Dinwiddie - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,125.0,175.0,-50.0,100,0.00,33.3,0.0,0.0,0.0,0.0,62.5,62.5,109.71,28.6,3/27/2024
S. Dinwiddie - R. Hachimura - C. Reddish - J. Hayes - A. Reaves,LAL,1,2,116.7,66.7,50.0,50.0,0.00,14.3,0.0,100,40.0,0.0,50.0,59.5,116.76,65.2,3/27/2024
S. Dinwiddie - T. Prince - C. Reddish - J. Hayes - A. Reaves,LAL,1,2,175.0,166.7,8.3,100,0.00,28.6,50.0,100,66.7,0.0,62.5,71.7,102.86,61.5,3/27/2024
H. Giles III - S. Mays - C. Castleton - M. Christie - M. Lewis,LAL,1,1,66.7,133.3,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.3,50.0,50.0,109.37,0.0,3/27/2024
L. James - D. Russell - T. Prince - R. Hachimura - A. Reaves,LAL,1,1,100.0,0.0,100.0,100,0.00,25.0,0.0,100,66.7,0.0,75.0,75.0,167.44,166.7,3/27/2024
L. James - S. Dinwiddie - T. Prince - J. Hayes - A. Reaves,LAL,1,1,100.0,50.0,50.0,100,1.00,25.0,0.0,100,66.7,0.3,100,79.8,144.00,233.3,3/27/2024
S. Dinwiddie - D. Russell - T. Prince - H. Giles III - C. Reddish,LAL,1,1,0.0,200.0,-200.0,0.0,0.00,0.0,50.0,0.0,33.3,0.3,0.0,0.0,115.20,-44.4,3/27/2024
S. Dinwiddie - D. Russell - T. Prince - R. Hachimura - C. Reddish,LAL,1,0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187.83,-50.0,3/27/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,22,86.7,122.7,-36.1,70.6,2.00,20.3,9.5,86.4,48.8,0.1,47.4,49.0,96.51,37.1,3/29/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - C. Reddish,LAL,1,4,83.3,100.0,-16.7,50.0,0.00,9.1,50.0,75.0,58.3,0.0,25.0,25.0,86.67,23.8,3/29/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,4,157.1,125.0,32.1,50.0,1.00,12.5,0.0,80.0,57.1,0.1,50.0,77.7,94.74,69.0,3/29/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - J. Hayes,LAL,1,4,100.0,111.1,-11.1,100,2.00,30.8,0.0,100,40.0,0.2,64.3,64.3,112.21,43.5,3/29/2024
A. Davis - D. Russell - R. Hachimura - C. Reddish - A. Reaves,LAL,1,3,75.0,50.0,25.0,66.7,2.00,16.7,33.3,80.0,54.5,0.1,33.3,33.3,118.76,84.6,3/29/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,3,150.0,66.7,83.3,100,3.00,33.3,0.0,100,50.0,0.2,87.5,84.6,103.47,69.0,3/29/2024
C. Reddish - J. Hayes - C. Castleton - M. Christie - M. Lewis,LAL,1,2,50.0,66.7,-16.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,33.3,33.3,78.75,0.0,3/29/2024
S. Dinwiddie - T. Prince - C. Reddish - J. Hayes - A. Reaves,LAL,1,2,20.0,100.0,-80.0,0.0,0.00,0.0,50.0,100,66.7,0.6,0.0,17.4,130.91,-700.0,3/29/2024
A. Davis - S. Dinwiddie - T. Prince - C. Reddish - A. Reaves,LAL,1,1,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,100,33.3,0.3,0.0,0.0,128.96,0.0,3/29/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - R. Hachimura,LAL,1,1,100.0,150.0,-50.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,53.2,115.20,66.7,3/29/2024
L. James - S. Dinwiddie - R. Hachimura - J. Hayes - A. Reaves,LAL,1,1,66.7,133.3,-66.7,0.0,0.00,0.0,0.0,100,100,0.3,100,100,112.21,25.0,3/29/2024
S. Dinwiddie - D. Russell - T. Prince - C. Reddish - J. Hayes,LAL,1,1,133.3,100.0,33.3,50.0,0.00,16.7,66.7,50.0,60.0,0.0,40.0,40.0,120.00,38.5,3/29/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,18,105.3,78.9,26.3,64.3,1.13,18.0,23.1,81.8,60.0,0.2,61.1,65.5,103.05,71.9,3/31/2024
L. James - A. Davis - R. Hachimura - G. Vincent - A. Reaves,LAL,1,4,122.2,70.0,52.2,60.0,3.00,25.0,0.0,100,75.0,0.1,71.4,69.8,105.23,71.4,3/31/2024
A. Davis - S. Dinwiddie - D. Russell - T. Prince - G. Vincent,LAL,1,3,14.3,28.6,-14.3,0.0,0.00,0.0,0.0,100,44.4,0.3,0.0,10.2,119.29,0.0,3/31/2024
L. James - A. Davis - S. Dinwiddie - D. Russell - A. Reaves,LAL,1,3,157.1,62.5,94.6,80.0,4.00,36.4,0.0,75.0,60.0,0.1,91.7,91.7,125.58,93.8,3/31/2024
L. James - A. Davis - S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,3,175.0,114.3,60.7,80.0,0.00,33.3,0.0,100,75.0,0.0,100,101.7,120.00,80.0,3/31/2024
L. James - S. Dinwiddie - D. Russell - T. Prince - R. Hachimura,LAL,1,3,171.4,242.9,-71.4,25.0,1.00,11.1,33.3,0.0,25.0,0.1,91.7,87.2,97.39,31.7,3/31/2024
S. Dinwiddie - D. Russell - T. Prince - G. Vincent - C. Castleton,LAL,1,3,71.4,71.4,0.0,0.0,0.00,0.0,25.0,100,57.1,0.1,41.7,41.7,119.29,38.9,3/31/2024
A. Davis - S. Dinwiddie - D. Russell - R. Hachimura - G. Vincent,LAL,1,2,80.0,180.0,-100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.4,33.3,51.5,108.27,0.0,3/31/2024
L. James - A. Davis - S. Dinwiddie - T. Prince - A. Reaves,LAL,1,2,50.0,100.0,-50.0,100,1.00,14.3,0.0,66.7,40.0,0.2,50.0,50.0,124.72,50.0,3/31/2024
L. James - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves,LAL,1,2,120.0,100.0,20.0,50.0,1.00,14.3,50.0,66.7,60.0,0.2,66.7,77.3,113.68,75.0,3/31/2024
L. James - T. Prince - R. Hachimura - G. Vincent - A. Reaves,LAL,1,2,233.3,200.0,33.3,50.0,0.00,25.0,0.0,50.0,50.0,0.0,150.0,121.5,78.55,64.0,3/31/2024
R. Hachimura - C. Reddish - C. Castleton - M. Christie - M. Lewis,LAL,1,2,50.0,100.0,-50.0,0.0,0.00,0.0,0.0,50.0,25.0,0.3,33.3,33.3,104.52,8.3,3/31/2024
R. Hachimura - A. Reaves - C. Castleton - M. Christie - M. Lewis,LAL,1,1,0.0,50.0,-50.0,0.0,0.00,0.0,0.0,50.0,33.3,0.5,0.0,0.0,108.68,150.0,3/31/2024
L. James - A. Davis - D. Russell - R. Hachimura - A. Reaves,LAL,1,12,137.0,123.1,14.0,75.0,3.00,28.6,27.3,91.7,60.9,0.1,72.0,70.3,104.69,57.3,4/2/2024
T. Prince - J. Hayes - C. Castleton - M. Christie - M. Lewis,LAL,1,6,69.2,161.5,-92.3,50.0,1.00,10.5,40.0,100,50.0,0.2,32.1,32.1,102.30,6.1,4/2/2024
